order_id,order_date,category,product_name,unit_price_rm,quantity,total_sales_rm,region,state,payment_method
ORD12698,2025-08-28,Home,Air Purifier,738,3,2214,West Malaysia,Selangor,Credit Card
ORD12699,2025-11-17,Home,Air Purifier,326,1,326,West Malaysia,Selangor,GrabPay
ORD12700,2025-06-04,Fashion,Sneakers,335,1,335,West Malaysia,Penang,Credit Card
ORD12701,2025-11-16,Home,Desk Lamp,539,1,539,West Malaysia,Johor,GrabPay
ORD12702,2025-07-26,Home,Coffee Maker,262,1,262,West Malaysia,Pahang,GrabPay
ORD12705,2025-07-10,Home,Office Chair,221,2,442,West Malaysia,Selangor,FPX
ORD12709,2025-12-13,Electronics,Wireless Earbuds,2778,2,5556,West Malaysia,Selangor,FPX
ORD12710,2025-12-18,Fashion,Sneakers,318,3,954,West Malaysia,Penang,FPX
ORD12712,2025-09-29,Fashion,Backpack,60,2,120,West Malaysia,Melaka,Credit Card
ORD12713,2025-06-12,Electronics,Smartwatch,1436,3,4308,West Malaysia,Perak,FPX
ORD12718,2025-07-15,Fashion,Sunglasses,364,1,364,West Malaysia,Kedah,TNG eWallet
ORD12719,2025-07-09,Fashion,Sunglasses,284,1,284,West Malaysia,Selangor,TNG eWallet
ORD12720,2025-09-20,Fashion,T-Shirt,222,3,666,West Malaysia,Kuala Lumpur,FPX
ORD12722,2025-12-12,Home,Office Chair,741,4,2964,West Malaysia,Kuala Lumpur,GrabPay
ORD12724,2025-06-25,Home,Coffee Maker,547,2,1094,West Malaysia,Penang,TNG eWallet
ORD12726,2025-08-18,Home,Air Purifier,796,3,2388,West Malaysia,Kedah,GrabPay
ORD12728,2025-05-27,Fashion,T-Shirt,234,1,234,West Malaysia,Perak,TNG eWallet
ORD12730,2025-03-10,Fashion,Backpack,105,2,210,West Malaysia,Perak,GrabPay
ORD12731,2025-12-09,Home,Coffee Maker,349,4,1396,West Malaysia,Penang,TNG eWallet
ORD12732,2025-04-10,Electronics,Smartwatch,2291,4,9164,West Malaysia,Perak,GrabPay
ORD12733,2025-03-11,Home,Desk Lamp,446,4,1784,West Malaysia,Melaka,GrabPay
ORD12734,2025-03-21,Fashion,Sneakers,217,4,868,West Malaysia,Kedah,Credit Card
ORD12736,2025-08-19,Electronics,Laptop,512,4,2048,West Malaysia,Selangor,Credit Card
ORD12741,2025-09-26,Home,Office Chair,347,2,694,West Malaysia,Johor,TNG eWallet
ORD12743,2025-04-04,Fashion,Sneakers,141,4,564,West Malaysia,Kedah,FPX
ORD12744,2025-04-28,Fashion,Sneakers,133,2,266,West Malaysia,Selangor,GrabPay
ORD12745,2025-02-26,Electronics,Smartwatch,1419,4,5676,West Malaysia,Penang,FPX
ORD12746,2025-04-28,Home,Office Chair,467,2,934,West Malaysia,Melaka,TNG eWallet
ORD12757,2025-12-11,Electronics,Wireless Earbuds,4279,2,8558,West Malaysia,Pahang,GrabPay
ORD12759,2025-07-31,Electronics,Smartwatch,1006,3,3018,West Malaysia,Melaka,TNG eWallet
ORD12760,2025-05-21,Electronics,Smartphone,766,2,1532,West Malaysia,Kedah,Credit Card
ORD12761,2025-03-23,Electronics,Smartphone,320,4,1280,West Malaysia,Penang,FPX
ORD12762,2025-08-03,Home,Air Purifier,598,1,598,West Malaysia,Pahang,TNG eWallet
ORD12770,2025-09-27,Electronics,Wireless Earbuds,785,2,1570,West Malaysia,Selangor,Credit Card
ORD12771,2025-09-13,Fashion,Sunglasses,181,3,543,West Malaysia,Melaka,GrabPay
ORD12773,2025-09-01,Home,Coffee Maker,361,4,1444,West Malaysia,Melaka,GrabPay
ORD12775,2025-04-19,Electronics,Laptop,2941,1,2941,West Malaysia,Melaka,Credit Card
ORD12778,2025-07-21,Electronics,Smartphone,652,2,1304,West Malaysia,Johor,GrabPay
ORD12781,2025-10-23,Electronics,Laptop,617,4,2468,West Malaysia,Pahang,TNG eWallet
ORD12783,2025-02-03,Home,Air Purifier,379,4,1516,West Malaysia,Johor,GrabPay
ORD12784,2025-03-02,Electronics,Laptop,3799,1,3799,West Malaysia,Perak,TNG eWallet
ORD12785,2025-03-11,Home,Office Chair,681,3,2043,West Malaysia,Kedah,FPX
ORD12786,2025-02-27,Electronics,Laptop,1672,1,1672,West Malaysia,Selangor,FPX
ORD12787,2025-05-09,Fashion,Backpack,317,1,317,West Malaysia,Pahang,TNG eWallet
ORD12789,2025-04-03,Fashion,T-Shirt,192,2,384,West Malaysia,Pahang,FPX
ORD12791,2025-02-03,Electronics,Wireless Earbuds,3343,3,10029,West Malaysia,Selangor,TNG eWallet
ORD12794,2025-10-31,Electronics,Smartphone,1358,2,2716,West Malaysia,Selangor,TNG eWallet
ORD12800,2025-07-24,Home,Desk Lamp,197,4,788,West Malaysia,Kuala Lumpur,FPX
ORD12801,2025-08-05,Electronics,Wireless Earbuds,1409,2,2818,West Malaysia,Selangor,FPX
ORD12802,2025-02-06,Electronics,Smartwatch,3536,4,14144,West Malaysia,Penang,Credit Card
ORD12803,2025-07-05,Home,Office Chair,350,3,1050,West Malaysia,Penang,GrabPay
ORD12804,2025-02-23,Home,Desk Lamp,313,1,313,West Malaysia,Kuala Lumpur,FPX
ORD12808,2025-07-11,Fashion,Sneakers,289,2,578,West Malaysia,Perak,FPX
ORD12811,2025-11-21,Electronics,Smartphone,2556,2,5112,West Malaysia,Melaka,Credit Card
ORD12812,2025-05-02,Home,Air Purifier,760,2,1520,West Malaysia,Kuala Lumpur,GrabPay
ORD12816,2025-04-23,Fashion,T-Shirt,75,4,300,West Malaysia,Kedah,FPX
ORD12819,2025-08-24,Electronics,Laptop,4036,3,12108,West Malaysia,Penang,Credit Card
ORD12820,2025-05-08,Fashion,T-Shirt,219,4,876,West Malaysia,Penang,TNG eWallet
ORD12821,2025-03-04,Electronics,Smartphone,2775,2,5550,West Malaysia,Kedah,GrabPay
ORD12822,2025-07-27,Electronics,Smartphone,4271,3,12813,West Malaysia,Johor,TNG eWallet
ORD12823,2025-10-04,Electronics,Smartphone,677,2,1354,West Malaysia,Selangor,GrabPay
ORD12824,2025-12-17,Home,Coffee Maker,563,4,2252,West Malaysia,Kuala Lumpur,GrabPay
ORD12825,2025-01-22,Fashion,T-Shirt,69,2,138,West Malaysia,Johor,GrabPay
ORD12827,2025-09-26,Home,Office Chair,582,2,1164,West Malaysia,Perak,TNG eWallet
ORD12828,2025-12-15,Fashion,Sneakers,359,3,1077,West Malaysia,Penang,Credit Card
ORD12830,2025-11-15,Home,Coffee Maker,333,3,999,West Malaysia,Melaka,Credit Card
ORD12833,2025-06-18,Fashion,Sunglasses,53,2,106,West Malaysia,Pahang,Credit Card
ORD12836,2025-06-20,Home,Office Chair,396,3,1188,West Malaysia,Pahang,TNG eWallet
ORD12837,2025-11-22,Electronics,Wireless Earbuds,1398,2,2796,West Malaysia,Perak,Credit Card
ORD12840,2025-07-05,Electronics,Laptop,4455,1,4455,West Malaysia,Pahang,GrabPay
ORD12841,2025-01-01,Fashion,T-Shirt,350,2,700,West Malaysia,Selangor,TNG eWallet
ORD12843,2025-10-12,Electronics,Smartwatch,2613,2,5226,West Malaysia,Perak,TNG eWallet
ORD12844,2025-04-22,Fashion,T-Shirt,370,1,370,West Malaysia,Kedah,GrabPay
ORD12845,2025-12-12,Fashion,T-Shirt,310,2,620,West Malaysia,Penang,TNG eWallet
ORD12847,2025-07-26,Fashion,Sunglasses,317,4,1268,West Malaysia,Kedah,FPX
ORD12852,2025-04-04,Electronics,Smartphone,2391,4,9564,West Malaysia,Selangor,TNG eWallet
ORD12856,2025-10-22,Home,Air Purifier,162,4,648,West Malaysia,Johor,GrabPay
ORD12858,2025-03-02,Fashion,T-Shirt,162,4,648,West Malaysia,Selangor,GrabPay
ORD12859,2025-07-16,Home,Air Purifier,154,3,462,West Malaysia,Penang,GrabPay
ORD12863,2025-06-10,Home,Desk Lamp,371,1,371,West Malaysia,Melaka,Credit Card
ORD12864,2025-12-23,Fashion,T-Shirt,328,4,1312,West Malaysia,Penang,GrabPay
ORD12865,2025-07-31,Home,Coffee Maker,746,3,2238,West Malaysia,Selangor,FPX
ORD12866,2025-07-12,Fashion,Backpack,190,2,380,West Malaysia,Kuala Lumpur,TNG eWallet
ORD12868,2025-12-01,Fashion,Backpack,200,3,600,West Malaysia,Penang,FPX
ORD12869,2025-06-06,Fashion,Sunglasses,192,3,576,West Malaysia,Pahang,Credit Card
ORD12871,2025-04-09,Electronics,Smartwatch,4240,1,4240,West Malaysia,Kuala Lumpur,GrabPay
ORD12872,2025-02-13,Electronics,Wireless Earbuds,2184,2,4368,West Malaysia,Pahang,Credit Card
ORD12873,2025-08-29,Electronics,Laptop,352,2,704,West Malaysia,Johor,GrabPay
ORD12875,2025-12-23,Fashion,T-Shirt,128,4,512,West Malaysia,Pahang,TNG eWallet
ORD12877,2025-02-14,Electronics,Wireless Earbuds,4361,4,17444,West Malaysia,Johor,GrabPay
ORD12883,2025-10-03,Fashion,Backpack,325,4,1300,West Malaysia,Pahang,FPX
ORD12885,2025-08-04,Electronics,Wireless Earbuds,2121,2,4242,West Malaysia,Kedah,Credit Card
ORD12888,2025-11-03,Home,Coffee Maker,742,4,2968,West Malaysia,Selangor,GrabPay
ORD12890,2025-02-16,Home,Office Chair,686,3,2058,West Malaysia,Pahang,Credit Card
ORD12897,2025-04-21,Home,Desk Lamp,342,1,342,West Malaysia,Selangor,GrabPay
ORD12900,2025-05-25,Home,Air Purifier,522,3,1566,West Malaysia,Kuala Lumpur,FPX
ORD12901,2025-05-10,Electronics,Wireless Earbuds,1659,3,4977,West Malaysia,Johor,FPX
ORD12902,2025-02-15,Electronics,Laptop,1047,4,4188,West Malaysia,Perak,TNG eWallet
ORD12905,2025-04-14,Fashion,Backpack,86,1,86,West Malaysia,Kuala Lumpur,Credit Card
ORD12906,2025-10-22,Fashion,Sunglasses,251,4,1004,West Malaysia,Johor,GrabPay
ORD12907,2025-01-06,Electronics,Laptop,3319,1,3319,West Malaysia,Perak,FPX
ORD12910,2025-02-18,Electronics,Wireless Earbuds,1310,4,5240,West Malaysia,Selangor,GrabPay
ORD12914,2025-09-23,Fashion,Backpack,143,2,286,West Malaysia,Pahang,TNG eWallet
ORD12916,2025-06-12,Electronics,Smartphone,1001,2,2002,West Malaysia,Kuala Lumpur,FPX
ORD12917,2025-11-10,Fashion,Sunglasses,69,2,138,West Malaysia,Perak,FPX
ORD12918,2025-11-07,Fashion,Sunglasses,169,4,676,West Malaysia,Selangor,Credit Card
ORD12919,2025-10-30,Home,Coffee Maker,703,4,2812,West Malaysia,Kuala Lumpur,GrabPay
ORD12920,2025-07-26,Electronics,Laptop,1651,3,4953,West Malaysia,Pahang,Credit Card
ORD12921,2025-02-22,Electronics,Wireless Earbuds,1818,1,1818,West Malaysia,Selangor,Credit Card
ORD12924,2025-01-11,Home,Office Chair,732,1,732,West Malaysia,Penang,GrabPay
ORD12928,2025-05-21,Fashion,Sneakers,154,1,154,West Malaysia,Melaka,FPX
ORD12929,2025-07-10,Home,Office Chair,197,4,788,West Malaysia,Perak,TNG eWallet
ORD12930,2025-01-09,Electronics,Smartwatch,4492,1,4492,West Malaysia,Pahang,TNG eWallet
ORD12933,2025-04-02,Fashion,Sunglasses,284,3,852,West Malaysia,Pahang,TNG eWallet
ORD12935,2025-12-27,Electronics,Smartwatch,3428,3,10284,West Malaysia,Perak,Credit Card
ORD12937,2025-02-18,Fashion,Sneakers,237,4,948,West Malaysia,Perak,Credit Card
ORD12938,2025-08-02,Electronics,Smartphone,697,4,2788,West Malaysia,Perak,FPX
ORD12939,2025-05-28,Home,Coffee Maker,296,3,888,West Malaysia,Selangor,TNG eWallet
ORD12940,2025-08-24,Home,Coffee Maker,296,1,296,West Malaysia,Penang,FPX
ORD12942,2025-12-10,Fashion,Sneakers,80,2,160,West Malaysia,Penang,GrabPay
ORD12943,2025-10-11,Electronics,Wireless Earbuds,1939,4,7756,West Malaysia,Johor,GrabPay
ORD12944,2025-04-05,Electronics,Smartwatch,4131,4,16524,West Malaysia,Perak,Credit Card
ORD12949,2025-11-13,Home,Coffee Maker,493,3,1479,West Malaysia,Kuala Lumpur,GrabPay
ORD12950,2025-07-11,Fashion,Backpack,271,3,813,West Malaysia,Johor,Credit Card
ORD12951,2025-11-05,Electronics,Smartphone,2306,3,6918,West Malaysia,Johor,TNG eWallet
ORD12952,2025-07-10,Fashion,Sunglasses,276,3,828,West Malaysia,Pahang,GrabPay
ORD12953,2025-09-27,Electronics,Laptop,3637,1,3637,West Malaysia,Kuala Lumpur,FPX
ORD12956,2025-08-03,Fashion,Backpack,69,2,138,West Malaysia,Kedah,FPX
ORD12957,2025-09-23,Fashion,Sunglasses,334,3,1002,West Malaysia,Melaka,FPX
ORD12958,2025-10-09,Electronics,Smartwatch,3181,2,6362,West Malaysia,Penang,Credit Card
ORD12959,2025-02-27,Fashion,Sunglasses,369,1,369,West Malaysia,Selangor,FPX
ORD12963,2025-06-23,Fashion,T-Shirt,67,1,67,West Malaysia,Melaka,GrabPay
ORD12964,2025-04-01,Electronics,Smartphone,1305,1,1305,West Malaysia,Selangor,Credit Card
ORD12965,2025-11-18,Electronics,Wireless Earbuds,4149,1,4149,West Malaysia,Perak,Credit Card
ORD12966,2025-01-22,Electronics,Smartphone,1729,2,3458,West Malaysia,Kuala Lumpur,Credit Card
ORD12967,2025-05-23,Home,Air Purifier,178,1,178,West Malaysia,Selangor,FPX
ORD12969,2025-12-18,Home,Desk Lamp,310,4,1240,West Malaysia,Selangor,FPX
ORD12971,2025-12-20,Electronics,Smartwatch,4031,3,12093,West Malaysia,Selangor,GrabPay
ORD12972,2025-04-26,Home,Coffee Maker,145,4,580,West Malaysia,Melaka,GrabPay
ORD12974,2025-11-25,Home,Desk Lamp,698,4,2792,West Malaysia,Penang,Credit Card
ORD12976,2025-09-24,Fashion,Sneakers,275,2,550,West Malaysia,Kedah,FPX
ORD12981,2025-06-05,Electronics,Wireless Earbuds,4039,2,8078,West Malaysia,Perak,FPX
ORD12982,2025-08-12,Fashion,Backpack,318,3,954,West Malaysia,Perak,TNG eWallet
ORD12984,2025-06-15,Electronics,Laptop,1887,4,7548,West Malaysia,Perak,FPX
ORD12985,2025-04-13,Home,Office Chair,783,3,2349,West Malaysia,Melaka,Credit Card
ORD12986,2025-07-25,Fashion,Backpack,222,1,222,West Malaysia,Penang,GrabPay
ORD12989,2025-05-29,Electronics,Smartwatch,1464,1,1464,West Malaysia,Penang,GrabPay
ORD12990,2025-09-20,Home,Desk Lamp,254,2,508,West Malaysia,Perak,Credit Card
ORD12995,2025-12-29,Fashion,T-Shirt,161,4,644,West Malaysia,Melaka,Credit Card
ORD12998,2025-05-07,Electronics,Smartwatch,2603,1,2603,West Malaysia,Melaka,TNG eWallet
ORD13000,2025-02-26,Home,Office Chair,626,1,626,West Malaysia,Johor,GrabPay
ORD13003,2025-03-22,Fashion,Backpack,237,3,711,West Malaysia,Pahang,Credit Card
ORD13004,2025-12-16,Electronics,Smartphone,4206,2,8412,West Malaysia,Melaka,GrabPay
ORD13005,2025-09-07,Electronics,Wireless Earbuds,4198,2,8396,West Malaysia,Kuala Lumpur,FPX
ORD13008,2025-11-25,Home,Air Purifier,108,3,324,West Malaysia,Pahang,GrabPay
ORD13009,2025-06-15,Fashion,Sunglasses,217,2,434,West Malaysia,Kuala Lumpur,Credit Card
ORD13010,2025-10-04,Electronics,Smartphone,3241,1,3241,West Malaysia,Kuala Lumpur,GrabPay
ORD13011,2025-02-23,Home,Coffee Maker,392,3,1176,West Malaysia,Melaka,TNG eWallet
ORD13012,2025-12-12,Fashion,Sneakers,376,3,1128,West Malaysia,Pahang,FPX
ORD13013,2025-08-26,Fashion,Sneakers,87,1,87,West Malaysia,Johor,FPX
ORD13014,2025-07-02,Electronics,Smartphone,979,1,979,West Malaysia,Perak,FPX
ORD13015,2025-09-22,Electronics,Laptop,4361,3,13083,West Malaysia,Kuala Lumpur,FPX
ORD13016,2025-09-23,Home,Office Chair,379,1,379,West Malaysia,Selangor,FPX
ORD13018,2025-10-02,Home,Air Purifier,347,4,1388,West Malaysia,Melaka,FPX
ORD13020,2025-05-09,Electronics,Laptop,1765,3,5295,West Malaysia,Perak,GrabPay
ORD13023,2025-09-25,Fashion,T-Shirt,191,3,573,West Malaysia,Johor,Credit Card
ORD13026,2025-09-16,Fashion,T-Shirt,283,1,283,West Malaysia,Selangor,Credit Card
ORD13029,2025-04-14,Fashion,Sneakers,284,2,568,West Malaysia,Johor,TNG eWallet
ORD13030,2025-03-21,Electronics,Wireless Earbuds,3624,1,3624,West Malaysia,Johor,Credit Card
ORD13032,2025-10-03,Fashion,T-Shirt,342,3,1026,West Malaysia,Melaka,FPX
ORD13033,2025-03-13,Fashion,T-Shirt,180,2,360,West Malaysia,Melaka,GrabPay
ORD13035,2025-01-18,Home,Air Purifier,518,4,2072,West Malaysia,Pahang,GrabPay
ORD13037,2025-03-04,Fashion,Sunglasses,71,4,284,West Malaysia,Melaka,GrabPay
ORD13038,2025-04-25,Home,Coffee Maker,669,4,2676,West Malaysia,Kedah,GrabPay
ORD13039,2025-12-27,Fashion,Backpack,117,3,351,West Malaysia,Selangor,TNG eWallet
ORD13040,2025-01-21,Electronics,Laptop,1270,3,3810,West Malaysia,Perak,TNG eWallet
ORD13044,2025-12-12,Home,Coffee Maker,630,2,1260,West Malaysia,Pahang,FPX
ORD13046,2025-12-27,Electronics,Smartwatch,898,3,2694,West Malaysia,Selangor,Credit Card
ORD13048,2025-10-27,Electronics,Smartphone,1635,3,4905,West Malaysia,Selangor,GrabPay
ORD13050,2025-04-15,Electronics,Laptop,3405,1,3405,West Malaysia,Selangor,TNG eWallet
ORD13051,2025-08-18,Electronics,Smartwatch,2613,4,10452,West Malaysia,Selangor,Credit Card
ORD13056,2025-03-25,Home,Office Chair,475,1,475,West Malaysia,Johor,FPX
ORD13058,2025-08-02,Home,Air Purifier,306,2,612,West Malaysia,Selangor,Credit Card
ORD13060,2025-05-06,Home,Coffee Maker,580,2,1160,West Malaysia,Melaka,Credit Card
ORD13061,2025-06-13,Fashion,Sunglasses,340,1,340,West Malaysia,Kuala Lumpur,Credit Card
ORD13062,2025-03-03,Electronics,Laptop,710,4,2840,West Malaysia,Kuala Lumpur,GrabPay
ORD13063,2025-02-10,Fashion,Backpack,332,4,1328,West Malaysia,Johor,FPX
ORD13068,2025-02-22,Electronics,Laptop,894,3,2682,West Malaysia,Selangor,GrabPay
ORD13069,2025-04-29,Home,Air Purifier,116,4,464,West Malaysia,Johor,GrabPay
ORD13071,2025-12-03,Home,Desk Lamp,521,3,1563,West Malaysia,Kedah,FPX
ORD13073,2025-04-26,Electronics,Smartwatch,1863,4,7452,West Malaysia,Penang,GrabPay
ORD13076,2025-10-12,Electronics,Laptop,964,4,3856,West Malaysia,Kedah,GrabPay
ORD13081,2025-03-14,Electronics,Laptop,3105,2,6210,West Malaysia,Kuala Lumpur,GrabPay
ORD13082,2025-05-30,Electronics,Wireless Earbuds,2319,1,2319,West Malaysia,Selangor,FPX
ORD13083,2025-08-09,Electronics,Laptop,4206,2,8412,West Malaysia,Pahang,Credit Card
ORD13084,2025-07-05,Fashion,Sneakers,290,1,290,West Malaysia,Perak,FPX
ORD13086,2025-05-30,Electronics,Smartwatch,3048,1,3048,West Malaysia,Melaka,FPX
ORD13088,2025-08-22,Fashion,Sunglasses,360,1,360,West Malaysia,Johor,FPX
ORD13089,2025-06-03,Electronics,Smartwatch,4388,2,8776,West Malaysia,Melaka,TNG eWallet
ORD13090,2025-10-28,Home,Coffee Maker,541,1,541,West Malaysia,Penang,Credit Card
ORD13092,2025-04-28,Fashion,Sneakers,300,1,300,West Malaysia,Pahang,TNG eWallet
ORD13094,2025-11-23,Electronics,Wireless Earbuds,3986,3,11958,West Malaysia,Johor,GrabPay
ORD13095,2025-09-21,Fashion,Sneakers,100,4,400,West Malaysia,Selangor,Credit Card
ORD13097,2025-11-21,Home,Office Chair,429,2,858,West Malaysia,Kuala Lumpur,TNG eWallet
ORD13099,2025-07-23,Home,Air Purifier,119,2,238,West Malaysia,Melaka,Credit Card
ORD13100,2025-11-07,Electronics,Smartwatch,3319,1,3319,West Malaysia,Kuala Lumpur,TNG eWallet
ORD13102,2025-08-08,Fashion,Sneakers,243,3,729,West Malaysia,Selangor,Credit Card
ORD13103,2025-02-18,Fashion,Sneakers,99,3,297,West Malaysia,Perak,TNG eWallet
ORD13104,2025-07-26,Fashion,Sneakers,288,1,288,West Malaysia,Melaka,FPX
ORD13115,2025-07-03,Electronics,Smartphone,1540,4,6160,West Malaysia,Penang,FPX
ORD13116,2025-03-04,Fashion,Backpack,69,3,207,West Malaysia,Penang,GrabPay
ORD13118,2025-01-16,Home,Coffee Maker,389,1,389,West Malaysia,Melaka,FPX
ORD13119,2025-05-22,Fashion,Sunglasses,269,4,1076,West Malaysia,Melaka,Credit Card
ORD13121,2025-04-26,Fashion,Sneakers,322,2,644,West Malaysia,Kedah,GrabPay
ORD13123,2025-06-07,Electronics,Laptop,2259,1,2259,West Malaysia,Johor,Credit Card
ORD13126,2025-05-10,Home,Coffee Maker,291,4,1164,West Malaysia,Johor,TNG eWallet
ORD13127,2025-01-10,Fashion,Backpack,140,1,140,West Malaysia,Johor,GrabPay
ORD13129,2025-10-21,Electronics,Wireless Earbuds,3002,3,9006,West Malaysia,Perak,TNG eWallet
ORD13130,2025-10-03,Home,Air Purifier,357,4,1428,West Malaysia,Selangor,GrabPay
ORD13133,2025-04-04,Fashion,Sneakers,316,1,316,West Malaysia,Penang,Credit Card
ORD13135,2025-04-07,Electronics,Smartwatch,4015,2,8030,West Malaysia,Pahang,FPX
ORD13136,2025-01-28,Home,Air Purifier,786,4,3144,West Malaysia,Perak,GrabPay
ORD13137,2025-05-16,Fashion,Backpack,68,4,272,West Malaysia,Kuala Lumpur,Credit Card
ORD13139,2025-12-10,Electronics,Laptop,4252,3,12756,West Malaysia,Johor,TNG eWallet
ORD13141,2025-08-19,Fashion,Sunglasses,273,3,819,West Malaysia,Penang,Credit Card
ORD13143,2025-01-29,Fashion,Backpack,276,3,828,West Malaysia,Kuala Lumpur,Credit Card
ORD13145,2025-11-17,Home,Desk Lamp,127,1,127,West Malaysia,Kedah,Credit Card
ORD13147,2025-09-14,Home,Coffee Maker,783,4,3132,West Malaysia,Kuala Lumpur,Credit Card
ORD13148,2025-08-20,Fashion,Backpack,82,1,82,West Malaysia,Selangor,FPX
ORD13151,2025-09-05,Electronics,Smartwatch,597,4,2388,West Malaysia,Selangor,TNG eWallet
ORD13152,2025-06-22,Home,Air Purifier,439,2,878,West Malaysia,Melaka,FPX
ORD13155,2025-04-22,Home,Office Chair,596,4,2384,West Malaysia,Johor,TNG eWallet
ORD13157,2025-11-15,Electronics,Wireless Earbuds,1592,1,1592,West Malaysia,Melaka,GrabPay
ORD13159,2025-08-31,Home,Air Purifier,600,4,2400,West Malaysia,Perak,Credit Card
ORD13161,2025-06-29,Home,Coffee Maker,214,3,642,West Malaysia,Selangor,Credit Card
ORD13168,2025-12-15,Electronics,Smartwatch,4213,3,12639,West Malaysia,Selangor,GrabPay
ORD13170,2025-06-07,Electronics,Smartwatch,2886,2,5772,West Malaysia,Johor,TNG eWallet
ORD13171,2025-08-30,Home,Office Chair,157,4,628,West Malaysia,Penang,TNG eWallet
ORD13173,2025-10-15,Fashion,Sneakers,389,3,1167,West Malaysia,Kedah,GrabPay
ORD13174,2025-06-17,Electronics,Laptop,3168,2,6336,West Malaysia,Pahang,TNG eWallet
ORD13175,2025-04-27,Fashion,Sneakers,357,4,1428,West Malaysia,Johor,TNG eWallet
ORD13179,2025-01-27,Electronics,Smartphone,3129,1,3129,West Malaysia,Melaka,GrabPay
ORD13184,2025-11-08,Home,Coffee Maker,516,2,1032,West Malaysia,Penang,Credit Card
ORD13185,2025-09-15,Electronics,Smartphone,1543,2,3086,West Malaysia,Melaka,TNG eWallet
ORD13188,2025-12-24,Home,Coffee Maker,187,4,748,West Malaysia,Melaka,TNG eWallet
ORD13189,2025-11-16,Fashion,Backpack,99,2,198,West Malaysia,Perak,Credit Card
ORD13190,2025-08-30,Home,Office Chair,325,2,650,West Malaysia,Kuala Lumpur,GrabPay
ORD13191,2025-02-21,Home,Coffee Maker,736,3,2208,West Malaysia,Johor,GrabPay
ORD13192,2025-09-08,Home,Air Purifier,618,1,618,West Malaysia,Penang,GrabPay
ORD13194,2025-01-10,Fashion,Sneakers,112,3,336,West Malaysia,Melaka,Credit Card
ORD13195,2025-02-20,Electronics,Smartphone,3215,4,12860,West Malaysia,Selangor,GrabPay
ORD13196,2025-10-10,Home,Coffee Maker,614,2,1228,West Malaysia,Johor,GrabPay
ORD13199,2025-10-12,Electronics,Laptop,4180,2,8360,West Malaysia,Johor,Credit Card
ORD13201,2025-04-07,Electronics,Wireless Earbuds,3305,4,13220,West Malaysia,Kedah,TNG eWallet
ORD13204,2025-09-10,Fashion,Backpack,64,2,128,West Malaysia,Melaka,FPX
ORD13205,2025-11-22,Home,Coffee Maker,242,4,968,West Malaysia,Selangor,TNG eWallet
ORD13209,2025-02-22,Electronics,Smartphone,2159,4,8636,West Malaysia,Kuala Lumpur,GrabPay
ORD13210,2025-10-19,Electronics,Wireless Earbuds,3002,4,12008,West Malaysia,Pahang,TNG eWallet
ORD13211,2025-11-10,Home,Coffee Maker,513,4,2052,West Malaysia,Selangor,FPX
ORD13213,2025-07-01,Fashion,T-Shirt,259,2,518,West Malaysia,Perak,Credit Card
ORD13221,2025-01-12,Electronics,Smartwatch,3954,2,7908,West Malaysia,Selangor,TNG eWallet
ORD13224,2025-03-02,Home,Air Purifier,717,3,2151,West Malaysia,Johor,FPX
ORD13225,2025-07-17,Home,Desk Lamp,469,4,1876,West Malaysia,Melaka,TNG eWallet
ORD13227,2025-10-28,Fashion,Sneakers,347,1,347,West Malaysia,Penang,FPX
ORD13229,2025-05-15,Electronics,Smartwatch,626,4,2504,West Malaysia,Pahang,GrabPay
ORD13230,2025-07-29,Electronics,Smartwatch,2889,2,5778,West Malaysia,Pahang,Credit Card
ORD13231,2025-09-12,Home,Air Purifier,498,4,1992,West Malaysia,Johor,TNG eWallet
ORD13232,2025-11-19,Electronics,Smartphone,1970,3,5910,West Malaysia,Melaka,FPX
ORD13235,2025-05-21,Home,Coffee Maker,537,4,2148,West Malaysia,Kedah,GrabPay
ORD13236,2025-10-27,Home,Office Chair,594,3,1782,West Malaysia,Pahang,TNG eWallet
ORD13237,2025-05-29,Fashion,Sneakers,192,2,384,West Malaysia,Perak,FPX
ORD13240,2025-05-15,Home,Desk Lamp,532,4,2128,West Malaysia,Penang,FPX
ORD13242,2025-08-24,Fashion,Backpack,112,3,336,West Malaysia,Kedah,GrabPay
ORD13243,2025-08-12,Home,Office Chair,798,4,3192,West Malaysia,Johor,TNG eWallet
ORD13244,2025-10-14,Home,Office Chair,565,4,2260,West Malaysia,Pahang,FPX
ORD13245,2025-01-11,Electronics,Smartwatch,4386,1,4386,West Malaysia,Perak,TNG eWallet
ORD13251,2025-07-11,Fashion,T-Shirt,217,1,217,West Malaysia,Pahang,FPX
ORD13252,2025-11-14,Home,Coffee Maker,556,2,1112,West Malaysia,Perak,TNG eWallet
ORD13254,2025-10-05,Home,Coffee Maker,351,2,702,West Malaysia,Perak,GrabPay
ORD13255,2025-08-26,Home,Coffee Maker,447,3,1341,West Malaysia,Kuala Lumpur,TNG eWallet
ORD13259,2025-08-27,Home,Office Chair,673,3,2019,West Malaysia,Kedah,Credit Card
ORD13262,2025-04-18,Home,Coffee Maker,475,2,950,West Malaysia,Kedah,Credit Card
ORD13264,2025-05-24,Fashion,T-Shirt,196,4,784,West Malaysia,Pahang,GrabPay
