order_id,order_date,category,product_name,unit_price_rm,quantity,total_sales_rm,region,state,payment_method
ORD13009,2025-06-15,Fashion,Sunglasses,217,2,434,West Malaysia,Kuala Lumpur,Credit Card
ORD13010,2025-10-04,Electronics,Smartphone,3241,1,3241,West Malaysia,Kuala Lumpur,GrabPay
ORD13011,2025-02-23,Home,Coffee Maker,392,3,1176,West Malaysia,Melaka,TNG eWallet
ORD13012,2025-12-12,Fashion,Sneakers,376,3,1128,West Malaysia,Pahang,FPX
ORD13013,2025-08-26,Fashion,Sneakers,87,1,87,West Malaysia,Johor,FPX
ORD13014,2025-07-02,Electronics,Smartphone,979,1,979,West Malaysia,Perak,FPX
ORD13015,2025-09-22,Electronics,Laptop,4361,3,13083,West Malaysia,Kuala Lumpur,FPX
ORD13016,2025-09-23,Home,Office Chair,379,1,379,West Malaysia,Selangor,FPX
ORD13017,2025-08-24,Fashion,Sunglasses,170,1,170,East Malaysia,Sabah,GrabPay
ORD13018,2025-10-02,Home,Air Purifier,347,4,1388,West Malaysia,Melaka,FPX
ORD13019,2025-03-03,Fashion,Sunglasses,138,3,414,East Malaysia,Sarawak,Credit Card
ORD13020,2025-05-09,Electronics,Laptop,1765,3,5295,West Malaysia,Perak,GrabPay
ORD13021,2025-10-26,Fashion,T-Shirt,319,3,957,East Malaysia,Sabah,FPX
ORD13022,2025-03-25,Fashion,Sunglasses,291,2,582,East Malaysia,Sabah,GrabPay
ORD13023,2025-09-25,Fashion,T-Shirt,191,3,573,West Malaysia,Johor,Credit Card
ORD13024,2025-11-26,Home,Office Chair,175,4,700,East Malaysia,Sarawak,TNG eWallet
ORD13025,2025-08-18,Home,Desk Lamp,276,2,552,East Malaysia,Sarawak,TNG eWallet
ORD13026,2025-09-16,Fashion,T-Shirt,283,1,283,West Malaysia,Selangor,Credit Card
ORD13027,2025-09-18,Fashion,Sunglasses,126,2,252,East Malaysia,Sabah,FPX
ORD13028,2025-07-03,Fashion,Sneakers,273,2,546,East Malaysia,Sarawak,Credit Card
ORD13029,2025-04-14,Fashion,Sneakers,284,2,568,West Malaysia,Johor,TNG eWallet
ORD13030,2025-03-21,Electronics,Wireless Earbuds,3624,1,3624,West Malaysia,Johor,Credit Card
ORD13031,2025-10-24,Fashion,Sunglasses,282,1,282,East Malaysia,Sarawak,FPX
ORD13032,2025-10-03,Fashion,T-Shirt,342,3,1026,West Malaysia,Melaka,FPX
ORD13033,2025-03-13,Fashion,T-Shirt,180,2,360,West Malaysia,Melaka,GrabPay
ORD13034,2025-09-20,Home,Office Chair,687,1,687,East Malaysia,Sarawak,FPX
ORD13035,2025-01-18,Home,Air Purifier,518,4,2072,West Malaysia,Pahang,GrabPay
ORD13036,2025-12-02,Home,Desk Lamp,149,4,596,East Malaysia,Sabah,Credit Card
ORD13037,2025-03-04,Fashion,Sunglasses,71,4,284,West Malaysia,Melaka,GrabPay
ORD13038,2025-04-25,Home,Coffee Maker,669,4,2676,West Malaysia,Kedah,GrabPay
ORD13039,2025-12-27,Fashion,Backpack,117,3,351,West Malaysia,Selangor,TNG eWallet
ORD13040,2025-01-21,Electronics,Laptop,1270,3,3810,West Malaysia,Perak,TNG eWallet
ORD13041,2025-04-27,Home,Air Purifier,427,3,1281,East Malaysia,Sabah,GrabPay
ORD13042,2025-11-29,Electronics,Laptop,1264,1,1264,East Malaysia,Sarawak,TNG eWallet
ORD13043,2025-10-12,Electronics,Laptop,3538,3,10614,East Malaysia,Sabah,TNG eWallet
ORD13044,2025-12-12,Home,Coffee Maker,630,2,1260,West Malaysia,Pahang,FPX
ORD13045,2025-05-04,Fashion,Sneakers,364,1,364,East Malaysia,Sarawak,GrabPay
ORD13046,2025-12-27,Electronics,Smartwatch,898,3,2694,West Malaysia,Selangor,Credit Card
ORD13047,2025-05-15,Electronics,Laptop,3406,3,10218,East Malaysia,Sarawak,TNG eWallet
ORD13048,2025-10-27,Electronics,Smartphone,1635,3,4905,West Malaysia,Selangor,GrabPay
ORD13049,2025-05-08,Electronics,Wireless Earbuds,3911,2,7822,East Malaysia,Sarawak,TNG eWallet
ORD13050,2025-04-15,Electronics,Laptop,3405,1,3405,West Malaysia,Selangor,TNG eWallet
ORD13051,2025-08-18,Electronics,Smartwatch,2613,4,10452,West Malaysia,Selangor,Credit Card
ORD13052,2025-01-31,Electronics,Laptop,2986,2,5972,East Malaysia,Sarawak,GrabPay
ORD13053,2025-02-22,Fashion,T-Shirt,169,2,338,East Malaysia,Sarawak,GrabPay
ORD13054,2025-07-17,Electronics,Smartwatch,2291,2,4582,East Malaysia,Sabah,GrabPay
ORD13055,2025-09-22,Fashion,T-Shirt,317,2,634,East Malaysia,Sabah,FPX
ORD13056,2025-03-25,Home,Office Chair,475,1,475,West Malaysia,Johor,FPX
ORD13057,2025-06-14,Home,Air Purifier,536,2,1072,East Malaysia,Sabah,GrabPay
ORD13058,2025-08-02,Home,Air Purifier,306,2,612,West Malaysia,Selangor,Credit Card
ORD13059,2025-08-22,Fashion,Sneakers,53,2,106,East Malaysia,Sabah,FPX
ORD13060,2025-05-06,Home,Coffee Maker,580,2,1160,West Malaysia,Melaka,Credit Card
ORD13061,2025-06-13,Fashion,Sunglasses,340,1,340,West Malaysia,Kuala Lumpur,Credit Card
ORD13062,2025-03-03,Electronics,Laptop,710,4,2840,West Malaysia,Kuala Lumpur,GrabPay
ORD13063,2025-02-10,Fashion,Backpack,332,4,1328,West Malaysia,Johor,FPX
ORD13064,2025-10-13,Fashion,Sunglasses,136,1,136,East Malaysia,Sabah,GrabPay
ORD13065,2025-08-12,Fashion,Sneakers,147,3,441,East Malaysia,Sabah,GrabPay
ORD13066,2025-08-12,Electronics,Laptop,4407,2,8814,East Malaysia,Sarawak,GrabPay
ORD13067,2025-09-10,Fashion,Backpack,202,3,606,East Malaysia,Sarawak,GrabPay
ORD13068,2025-02-22,Electronics,Laptop,894,3,2682,West Malaysia,Selangor,GrabPay
ORD13069,2025-04-29,Home,Air Purifier,116,4,464,West Malaysia,Johor,GrabPay
ORD13070,2025-03-10,Electronics,Smartwatch,2221,1,2221,East Malaysia,Sabah,TNG eWallet
ORD13071,2025-12-03,Home,Desk Lamp,521,3,1563,West Malaysia,Kedah,FPX
ORD13072,2025-09-27,Home,Desk Lamp,741,2,1482,East Malaysia,Sabah,FPX
ORD13073,2025-04-26,Electronics,Smartwatch,1863,4,7452,West Malaysia,Penang,GrabPay
ORD13074,2025-05-28,Home,Desk Lamp,743,1,743,East Malaysia,Sabah,GrabPay
ORD13075,2025-09-02,Electronics,Smartphone,2571,1,2571,East Malaysia,Sabah,GrabPay
ORD13076,2025-10-12,Electronics,Laptop,964,4,3856,West Malaysia,Kedah,GrabPay
ORD13077,2025-04-02,Fashion,Sneakers,352,2,704,East Malaysia,Sabah,TNG eWallet
ORD13078,2025-05-20,Fashion,T-Shirt,192,1,192,East Malaysia,Sarawak,TNG eWallet
ORD13079,2025-01-06,Home,Air Purifier,610,4,2440,East Malaysia,Sarawak,FPX
ORD13080,2025-11-08,Electronics,Smartwatch,4176,3,12528,East Malaysia,Sarawak,Credit Card
ORD13081,2025-03-14,Electronics,Laptop,3105,2,6210,West Malaysia,Kuala Lumpur,GrabPay
ORD13082,2025-05-30,Electronics,Wireless Earbuds,2319,1,2319,West Malaysia,Selangor,FPX
ORD13083,2025-08-09,Electronics,Laptop,4206,2,8412,West Malaysia,Pahang,Credit Card
ORD13084,2025-07-05,Fashion,Sneakers,290,1,290,West Malaysia,Perak,FPX
ORD13085,2025-11-13,Home,Coffee Maker,137,1,137,East Malaysia,Sabah,GrabPay
ORD13086,2025-05-30,Electronics,Smartwatch,3048,1,3048,West Malaysia,Melaka,FPX
ORD13087,2025-01-27,Electronics,Laptop,2427,3,7281,East Malaysia,Sarawak,TNG eWallet
ORD13088,2025-08-22,Fashion,Sunglasses,360,1,360,West Malaysia,Johor,FPX
ORD13089,2025-06-03,Electronics,Smartwatch,4388,2,8776,West Malaysia,Melaka,TNG eWallet
ORD13090,2025-10-28,Home,Coffee Maker,541,1,541,West Malaysia,Penang,Credit Card
ORD13091,2025-09-25,Home,Desk Lamp,703,4,2812,East Malaysia,Sarawak,TNG eWallet
ORD13092,2025-04-28,Fashion,Sneakers,300,1,300,West Malaysia,Pahang,TNG eWallet
ORD13093,2025-08-20,Home,Office Chair,145,1,145,East Malaysia,Sabah,TNG eWallet
ORD13094,2025-11-23,Electronics,Wireless Earbuds,3986,3,11958,West Malaysia,Johor,GrabPay
ORD13095,2025-09-21,Fashion,Sneakers,100,4,400,West Malaysia,Selangor,Credit Card
ORD13096,2025-08-01,Fashion,Sunglasses,223,1,223,East Malaysia,Sabah,Credit Card
ORD13097,2025-11-21,Home,Office Chair,429,2,858,West Malaysia,Kuala Lumpur,TNG eWallet
ORD13098,2025-12-15,Electronics,Wireless Earbuds,3510,4,14040,East Malaysia,Sarawak,TNG eWallet
ORD13099,2025-07-23,Home,Air Purifier,119,2,238,West Malaysia,Melaka,Credit Card
ORD13100,2025-11-07,Electronics,Smartwatch,3319,1,3319,West Malaysia,Kuala Lumpur,TNG eWallet
ORD13101,2025-01-13,Home,Office Chair,419,3,1257,East Malaysia,Sabah,FPX
ORD13102,2025-08-08,Fashion,Sneakers,243,3,729,West Malaysia,Selangor,Credit Card
ORD13103,2025-02-18,Fashion,Sneakers,99,3,297,West Malaysia,Perak,TNG eWallet
ORD13104,2025-07-26,Fashion,Sneakers,288,1,288,West Malaysia,Melaka,FPX
ORD13105,2025-04-09,Home,Office Chair,729,1,729,East Malaysia,Sabah,Credit Card
ORD13106,2025-01-03,Home,Desk Lamp,206,2,412,East Malaysia,Sarawak,FPX
ORD13107,2025-01-16,Fashion,Backpack,285,2,570,East Malaysia,Sabah,FPX
ORD13108,2025-07-17,Electronics,Wireless Earbuds,773,4,3092,East Malaysia,Sabah,FPX
ORD13109,2025-07-13,Fashion,Backpack,187,2,374,East Malaysia,Sarawak,FPX
ORD13110,2025-08-14,Home,Air Purifier,722,4,2888,East Malaysia,Sarawak,GrabPay
ORD13111,2025-05-11,Fashion,Sneakers,338,1,338,East Malaysia,Sarawak,Credit Card
ORD13112,2025-04-03,Fashion,T-Shirt,144,1,144,East Malaysia,Sarawak,Credit Card
ORD13113,2025-03-23,Fashion,Sneakers,225,4,900,East Malaysia,Sarawak,Credit Card
ORD13114,2025-01-08,Fashion,Backpack,376,1,376,East Malaysia,Sarawak,TNG eWallet
ORD13115,2025-07-03,Electronics,Smartphone,1540,4,6160,West Malaysia,Penang,FPX
ORD13116,2025-03-04,Fashion,Backpack,69,3,207,West Malaysia,Penang,GrabPay
ORD13117,2025-09-20,Electronics,Smartwatch,4305,4,17220,East Malaysia,Sabah,TNG eWallet
ORD13118,2025-01-16,Home,Coffee Maker,389,1,389,West Malaysia,Melaka,FPX
ORD13119,2025-05-22,Fashion,Sunglasses,269,4,1076,West Malaysia,Melaka,Credit Card
ORD13120,2025-01-29,Home,Coffee Maker,535,2,1070,East Malaysia,Sarawak,TNG eWallet
ORD13121,2025-04-26,Fashion,Sneakers,322,2,644,West Malaysia,Kedah,GrabPay
ORD13122,2025-05-21,Home,Coffee Maker,439,3,1317,East Malaysia,Sabah,FPX
ORD13123,2025-06-07,Electronics,Laptop,2259,1,2259,West Malaysia,Johor,Credit Card
ORD13124,2025-07-17,Electronics,Wireless Earbuds,2420,3,7260,East Malaysia,Sabah,FPX
ORD13125,2025-12-18,Fashion,T-Shirt,315,3,945,East Malaysia,Sabah,Credit Card
ORD13126,2025-05-10,Home,Coffee Maker,291,4,1164,West Malaysia,Johor,TNG eWallet
ORD13127,2025-01-10,Fashion,Backpack,140,1,140,West Malaysia,Johor,GrabPay
ORD13128,2025-12-14,Home,Office Chair,756,3,2268,East Malaysia,Sarawak,TNG eWallet
ORD13129,2025-10-21,Electronics,Wireless Earbuds,3002,3,9006,West Malaysia,Perak,TNG eWallet
ORD13130,2025-10-03,Home,Air Purifier,357,4,1428,West Malaysia,Selangor,GrabPay
ORD13131,2025-11-02,Home,Desk Lamp,475,3,1425,East Malaysia,Sabah,GrabPay
ORD13132,2025-09-16,Fashion,Sunglasses,78,2,156,East Malaysia,Sabah,Credit Card
ORD13133,2025-04-04,Fashion,Sneakers,316,1,316,West Malaysia,Penang,Credit Card
ORD13134,2025-02-12,Home,Office Chair,336,4,1344,East Malaysia,Sabah,TNG eWallet
ORD13135,2025-04-07,Electronics,Smartwatch,4015,2,8030,West Malaysia,Pahang,FPX
ORD13136,2025-01-28,Home,Air Purifier,786,4,3144,West Malaysia,Perak,GrabPay
ORD13137,2025-05-16,Fashion,Backpack,68,4,272,West Malaysia,Kuala Lumpur,Credit Card
ORD13138,2025-11-06,Home,Desk Lamp,273,2,546,East Malaysia,Sabah,TNG eWallet
ORD13139,2025-12-10,Electronics,Laptop,4252,3,12756,West Malaysia,Johor,TNG eWallet
ORD13140,2025-04-13,Fashion,Backpack,278,2,556,East Malaysia,Sabah,FPX
ORD13141,2025-08-19,Fashion,Sunglasses,273,3,819,West Malaysia,Penang,Credit Card
ORD13142,2025-05-14,Fashion,T-Shirt,275,3,825,East Malaysia,Sabah,GrabPay
ORD13143,2025-01-29,Fashion,Backpack,276,3,828,West Malaysia,Kuala Lumpur,Credit Card
ORD13144,2025-12-31,Electronics,Wireless Earbuds,2683,1,2683,East Malaysia,Sarawak,FPX
ORD13145,2025-11-17,Home,Desk Lamp,127,1,127,West Malaysia,Kedah,Credit Card
ORD13146,2025-09-05,Fashion,T-Shirt,144,3,432,East Malaysia,Sabah,FPX
ORD13147,2025-09-14,Home,Coffee Maker,783,4,3132,West Malaysia,Kuala Lumpur,Credit Card
ORD13148,2025-08-20,Fashion,Backpack,82,1,82,West Malaysia,Selangor,FPX
ORD13149,2025-12-16,Fashion,Sneakers,288,1,288,East Malaysia,Sabah,GrabPay
ORD13150,2025-06-11,Electronics,Smartwatch,606,1,606,East Malaysia,Sabah,Credit Card
ORD13151,2025-09-05,Electronics,Smartwatch,597,4,2388,West Malaysia,Selangor,TNG eWallet
ORD13152,2025-06-22,Home,Air Purifier,439,2,878,West Malaysia,Melaka,FPX
ORD13153,2025-11-26,Home,Desk Lamp,767,4,3068,East Malaysia,Sabah,TNG eWallet
ORD13154,2025-10-22,Home,Air Purifier,271,2,542,East Malaysia,Sabah,Credit Card
ORD13155,2025-04-22,Home,Office Chair,596,4,2384,West Malaysia,Johor,TNG eWallet
ORD13156,2025-09-24,Electronics,Wireless Earbuds,4496,1,4496,East Malaysia,Sabah,Credit Card
ORD13157,2025-11-15,Electronics,Wireless Earbuds,1592,1,1592,West Malaysia,Melaka,GrabPay
ORD13158,2025-07-15,Home,Air Purifier,608,4,2432,East Malaysia,Sabah,FPX
ORD13159,2025-08-31,Home,Air Purifier,600,4,2400,West Malaysia,Perak,Credit Card
ORD13160,2025-01-05,Home,Desk Lamp,133,2,266,East Malaysia,Sarawak,GrabPay
ORD13161,2025-06-29,Home,Coffee Maker,214,3,642,West Malaysia,Selangor,Credit Card
ORD13162,2025-09-06,Fashion,Sneakers,150,4,600,East Malaysia,Sabah,GrabPay
ORD13163,2025-02-09,Electronics,Smartphone,1281,1,1281,East Malaysia,Sabah,Credit Card
ORD13164,2025-11-20,Fashion,T-Shirt,292,1,292,East Malaysia,Sarawak,Credit Card
ORD13165,2025-03-09,Home,Desk Lamp,136,2,272,East Malaysia,Sabah,Credit Card
ORD13166,2025-06-07,Home,Coffee Maker,550,4,2200,East Malaysia,Sabah,Credit Card
ORD13167,2025-04-04,Electronics,Laptop,1546,1,1546,East Malaysia,Sarawak,TNG eWallet
ORD13168,2025-12-15,Electronics,Smartwatch,4213,3,12639,West Malaysia,Selangor,GrabPay
ORD13169,2025-06-01,Fashion,T-Shirt,85,1,85,East Malaysia,Sabah,FPX
ORD13170,2025-06-07,Electronics,Smartwatch,2886,2,5772,West Malaysia,Johor,TNG eWallet
ORD13171,2025-08-30,Home,Office Chair,157,4,628,West Malaysia,Penang,TNG eWallet
ORD13172,2025-02-25,Electronics,Smartphone,1940,1,1940,East Malaysia,Sarawak,Credit Card
ORD13173,2025-10-15,Fashion,Sneakers,389,3,1167,West Malaysia,Kedah,GrabPay
ORD13174,2025-06-17,Electronics,Laptop,3168,2,6336,West Malaysia,Pahang,TNG eWallet
ORD13175,2025-04-27,Fashion,Sneakers,357,4,1428,West Malaysia,Johor,TNG eWallet
ORD13176,2025-02-17,Fashion,Sunglasses,292,4,1168,East Malaysia,Sabah,Credit Card
ORD13177,2025-07-06,Fashion,T-Shirt,82,1,82,East Malaysia,Sabah,FPX
ORD13178,2025-08-03,Home,Coffee Maker,484,1,484,East Malaysia,Sarawak,FPX
ORD13179,2025-01-27,Electronics,Smartphone,3129,1,3129,West Malaysia,Melaka,GrabPay
ORD13180,2025-12-26,Electronics,Smartphone,4031,4,16124,East Malaysia,Sabah,TNG eWallet
ORD13181,2025-04-23,Home,Office Chair,542,1,542,East Malaysia,Sarawak,Credit Card
ORD13182,2025-12-25,Electronics,Wireless Earbuds,431,1,431,East Malaysia,Sarawak,TNG eWallet
ORD13183,2025-11-13,Fashion,Sneakers,161,2,322,East Malaysia,Sarawak,GrabPay
ORD13184,2025-11-08,Home,Coffee Maker,516,2,1032,West Malaysia,Penang,Credit Card
ORD13185,2025-09-15,Electronics,Smartphone,1543,2,3086,West Malaysia,Melaka,TNG eWallet
ORD13186,2025-11-01,Fashion,T-Shirt,94,4,376,East Malaysia,Sabah,Credit Card
ORD13187,2025-10-19,Electronics,Wireless Earbuds,3393,3,10179,East Malaysia,Sabah,Credit Card
ORD13188,2025-12-24,Home,Coffee Maker,187,4,748,West Malaysia,Melaka,TNG eWallet
ORD13189,2025-11-16,Fashion,Backpack,99,2,198,West Malaysia,Perak,Credit Card
ORD13190,2025-08-30,Home,Office Chair,325,2,650,West Malaysia,Kuala Lumpur,GrabPay
ORD13191,2025-02-21,Home,Coffee Maker,736,3,2208,West Malaysia,Johor,GrabPay
ORD13192,2025-09-08,Home,Air Purifier,618,1,618,West Malaysia,Penang,GrabPay
ORD13193,2025-08-09,Home,Coffee Maker,420,2,840,East Malaysia,Sabah,TNG eWallet
ORD13194,2025-01-10,Fashion,Sneakers,112,3,336,West Malaysia,Melaka,Credit Card
ORD13195,2025-02-20,Electronics,Smartphone,3215,4,12860,West Malaysia,Selangor,GrabPay
ORD13196,2025-10-10,Home,Coffee Maker,614,2,1228,West Malaysia,Johor,GrabPay
ORD13197,2025-08-05,Electronics,Wireless Earbuds,1996,4,7984,East Malaysia,Sabah,TNG eWallet
ORD13198,2025-03-17,Electronics,Smartwatch,4398,1,4398,East Malaysia,Sabah,TNG eWallet
ORD13199,2025-10-12,Electronics,Laptop,4180,2,8360,West Malaysia,Johor,Credit Card
ORD13200,2025-12-25,Fashion,Backpack,140,2,280,East Malaysia,Sarawak,FPX
ORD13201,2025-04-07,Electronics,Wireless Earbuds,3305,4,13220,West Malaysia,Kedah,TNG eWallet
ORD13202,2025-12-02,Fashion,Backpack,247,2,494,East Malaysia,Sabah,FPX
ORD13203,2025-07-12,Fashion,T-Shirt,104,2,208,East Malaysia,Sabah,GrabPay
ORD13204,2025-09-10,Fashion,Backpack,64,2,128,West Malaysia,Melaka,FPX
ORD13205,2025-11-22,Home,Coffee Maker,242,4,968,West Malaysia,Selangor,TNG eWallet
ORD13206,2025-12-17,Electronics,Smartphone,1632,4,6528,East Malaysia,Sarawak,FPX
ORD13207,2025-07-12,Electronics,Smartwatch,4245,3,12735,East Malaysia,Sarawak,TNG eWallet
ORD13208,2025-11-03,Home,Office Chair,505,1,505,East Malaysia,Sabah,GrabPay
ORD13209,2025-02-22,Electronics,Smartphone,2159,4,8636,West Malaysia,Kuala Lumpur,GrabPay
ORD13210,2025-10-19,Electronics,Wireless Earbuds,3002,4,12008,West Malaysia,Pahang,TNG eWallet
ORD13211,2025-11-10,Home,Coffee Maker,513,4,2052,West Malaysia,Selangor,FPX
ORD13212,2025-01-29,Fashion,Sunglasses,74,4,296,East Malaysia,Sarawak,GrabPay
ORD13213,2025-07-01,Fashion,T-Shirt,259,2,518,West Malaysia,Perak,Credit Card
ORD13214,2025-01-05,Electronics,Wireless Earbuds,2756,2,5512,East Malaysia,Sabah,GrabPay
ORD13215,2025-09-12,Fashion,Sunglasses,230,2,460,East Malaysia,Sabah,FPX
ORD13216,2025-03-24,Home,Office Chair,452,4,1808,East Malaysia,Sabah,GrabPay
ORD13217,2025-09-19,Home,Air Purifier,227,2,454,East Malaysia,Sarawak,GrabPay
ORD13218,2025-01-24,Electronics,Smartphone,2435,1,2435,East Malaysia,Sarawak,Credit Card
ORD13219,2025-10-26,Fashion,Backpack,192,1,192,East Malaysia,Sabah,TNG eWallet
ORD13220,2025-08-15,Home,Coffee Maker,494,3,1482,East Malaysia,Sabah,TNG eWallet
ORD13221,2025-01-12,Electronics,Smartwatch,3954,2,7908,West Malaysia,Selangor,TNG eWallet
ORD13222,2025-05-11,Fashion,Sneakers,70,1,70,East Malaysia,Sarawak,FPX
ORD13223,2025-04-22,Electronics,Smartwatch,3131,1,3131,East Malaysia,Sabah,Credit Card
ORD13224,2025-03-02,Home,Air Purifier,717,3,2151,West Malaysia,Johor,FPX
ORD13225,2025-07-17,Home,Desk Lamp,469,4,1876,West Malaysia,Melaka,TNG eWallet
ORD13226,2025-04-27,Electronics,Wireless Earbuds,4455,4,17820,East Malaysia,Sarawak,Credit Card
ORD13227,2025-10-28,Fashion,Sneakers,347,1,347,West Malaysia,Penang,FPX
ORD13228,2025-08-22,Home,Office Chair,273,2,546,East Malaysia,Sabah,Credit Card
ORD13229,2025-05-15,Electronics,Smartwatch,626,4,2504,West Malaysia,Pahang,GrabPay
ORD13230,2025-07-29,Electronics,Smartwatch,2889,2,5778,West Malaysia,Pahang,Credit Card
ORD13231,2025-09-12,Home,Air Purifier,498,4,1992,West Malaysia,Johor,TNG eWallet
ORD13232,2025-11-19,Electronics,Smartphone,1970,3,5910,West Malaysia,Melaka,FPX
ORD13233,2025-04-05,Home,Desk Lamp,337,4,1348,East Malaysia,Sarawak,TNG eWallet
ORD13234,2025-12-16,Home,Air Purifier,326,2,652,East Malaysia,Sabah,FPX
ORD13235,2025-05-21,Home,Coffee Maker,537,4,2148,West Malaysia,Kedah,GrabPay
ORD13236,2025-10-27,Home,Office Chair,594,3,1782,West Malaysia,Pahang,TNG eWallet
ORD13237,2025-05-29,Fashion,Sneakers,192,2,384,West Malaysia,Perak,FPX
ORD13238,2025-05-03,Fashion,Sunglasses,117,4,468,East Malaysia,Sarawak,Credit Card
ORD13239,2025-04-03,Home,Air Purifier,604,4,2416,East Malaysia,Sarawak,TNG eWallet
ORD13240,2025-05-15,Home,Desk Lamp,532,4,2128,West Malaysia,Penang,FPX
ORD13241,2025-05-08,Electronics,Wireless Earbuds,2940,3,8820,East Malaysia,Sabah,TNG eWallet
ORD13242,2025-08-24,Fashion,Backpack,112,3,336,West Malaysia,Kedah,GrabPay
ORD13243,2025-08-12,Home,Office Chair,798,4,3192,West Malaysia,Johor,TNG eWallet
ORD13244,2025-10-14,Home,Office Chair,565,4,2260,West Malaysia,Pahang,FPX
ORD13245,2025-01-11,Electronics,Smartwatch,4386,1,4386,West Malaysia,Perak,TNG eWallet
ORD13246,2025-11-09,Home,Air Purifier,203,3,609,East Malaysia,Sarawak,TNG eWallet
ORD13247,2025-11-06,Fashion,T-Shirt,248,3,744,East Malaysia,Sabah,FPX
ORD13248,2025-07-07,Home,Air Purifier,558,3,1674,East Malaysia,Sarawak,Credit Card
ORD13249,2025-06-27,Electronics,Wireless Earbuds,3772,4,15088,East Malaysia,Sarawak,FPX
ORD13250,2025-12-15,Electronics,Wireless Earbuds,4336,4,17344,East Malaysia,Sabah,Credit Card
ORD13251,2025-07-11,Fashion,T-Shirt,217,1,217,West Malaysia,Pahang,FPX
ORD13252,2025-11-14,Home,Coffee Maker,556,2,1112,West Malaysia,Perak,TNG eWallet
ORD13253,2025-09-13,Home,Desk Lamp,588,1,588,East Malaysia,Sabah,GrabPay
ORD13254,2025-10-05,Home,Coffee Maker,351,2,702,West Malaysia,Perak,GrabPay
ORD13255,2025-08-26,Home,Coffee Maker,447,3,1341,West Malaysia,Kuala Lumpur,TNG eWallet
ORD13256,2025-06-07,Fashion,Sneakers,191,4,764,East Malaysia,Sabah,TNG eWallet
ORD13257,2025-12-07,Fashion,Sneakers,358,1,358,East Malaysia,Sabah,Credit Card
ORD13258,2025-01-23,Fashion,Sneakers,360,1,360,East Malaysia,Sabah,TNG eWallet
ORD13259,2025-08-27,Home,Office Chair,673,3,2019,West Malaysia,Kedah,Credit Card
ORD13260,2025-10-20,Fashion,T-Shirt,159,1,159,East Malaysia,Sabah,GrabPay
ORD13261,2025-06-06,Fashion,T-Shirt,282,4,1128,East Malaysia,Sarawak,FPX
ORD13262,2025-04-18,Home,Coffee Maker,475,2,950,West Malaysia,Kedah,Credit Card
ORD13263,2025-07-02,Electronics,Wireless Earbuds,3600,1,3600,East Malaysia,Sarawak,FPX
ORD13264,2025-05-24,Fashion,T-Shirt,196,4,784,West Malaysia,Pahang,GrabPay
ORD13265,2025-09-22,Electronics,Smartwatch,2046,4,8184,West Malaysia,Pahang,GrabPay
ORD13266,2025-07-05,Home,Office Chair,676,3,2028,East Malaysia,Sarawak,TNG eWallet
ORD13267,2025-03-13,Home,Air Purifier,146,4,584,East Malaysia,Sabah,Credit Card
ORD13268,2025-05-07,Home,Desk Lamp,591,1,591,East Malaysia,Sabah,FPX
ORD13269,2025-10-26,Fashion,Backpack,385,4,1540,East Malaysia,Sarawak,Credit Card
ORD13270,2025-06-26,Home,Desk Lamp,384,4,1536,East Malaysia,Sabah,Credit Card
ORD13271,2026-01-01,Electronics,Wireless Earbuds,2826,2,5652,West Malaysia,Selangor,FPX
ORD13272,2025-11-19,Electronics,Smartphone,3949,4,15796,West Malaysia,Selangor,FPX
ORD13273,2025-01-23,Home,Air Purifier,375,3,1125,West Malaysia,Melaka,TNG eWallet
ORD13274,2025-05-13,Home,Air Purifier,202,4,808,East Malaysia,Sarawak,FPX
ORD13275,2025-06-19,Electronics,Wireless Earbuds,2904,1,2904,West Malaysia,Johor,FPX
ORD13276,2025-06-26,Fashion,Backpack,262,4,1048,West Malaysia,Perak,TNG eWallet
ORD13277,2025-02-07,Home,Coffee Maker,720,1,720,West Malaysia,Melaka,Credit Card
ORD13278,2025-07-09,Electronics,Laptop,2970,1,2970,East Malaysia,Sarawak,FPX
ORD13279,2025-04-18,Home,Coffee Maker,422,1,422,East Malaysia,Sarawak,Credit Card
ORD13280,2025-06-30,Electronics,Smartphone,4479,4,17916,East Malaysia,Sarawak,FPX
ORD13281,2025-08-16,Home,Coffee Maker,673,4,2692,East Malaysia,Sarawak,Credit Card
ORD13282,2025-09-13,Home,Air Purifier,767,4,3068,East Malaysia,Sabah,FPX
ORD13283,2025-11-24,Fashion,Backpack,223,2,446,West Malaysia,Johor,GrabPay
ORD13284,2025-09-02,Fashion,Sunglasses,320,1,320,West Malaysia,Kuala Lumpur,Credit Card
ORD13285,2025-01-28,Electronics,Smartwatch,2559,2,5118,West Malaysia,Perak,TNG eWallet
ORD13286,2025-02-06,Home,Desk Lamp,393,4,1572,West Malaysia,Kuala Lumpur,Credit Card
ORD13287,2025-06-02,Electronics,Laptop,2046,3,6138,West Malaysia,Selangor,FPX
ORD13288,2025-08-03,Home,Office Chair,653,1,653,West Malaysia,Selangor,Credit Card
ORD13289,2025-06-28,Home,Desk Lamp,440,1,440,West Malaysia,Johor,TNG eWallet
ORD13290,2025-02-13,Electronics,Wireless Earbuds,4055,3,12165,West Malaysia,Melaka,FPX
ORD13291,2025-03-10,Fashion,Sneakers,123,1,123,West Malaysia,Perak,GrabPay
